file_name,normalized_transcription
"4cfe2262-a49a-4804-b359-1e62a075883b/194770a05011fa364c492dce23dda7ce0c66ce9b2005e3045f8e39eccef8f0b9.wav","o'zbekistonda oktabr oyida qanday ob-havo kutilmoqda"
"4cfe2262-a49a-4804-b359-1e62a075883b/18da95e50d14d58b1f6dd7b760c74771d08323ba9709c69fbf9e530e0dbbb91f.wav","rossiyaning barcha hududlarida koronavirusga qarshi emlash boshlandi"
"4cfe2262-a49a-4804-b359-1e62a075883b/1943f6ec7e34e90b250c5e1417eb997f3c419d3849b88961f88322e42c5b986b.wav","biroq hisobdagi farqni butunlay yo'qqa chiqara olmadik"
"4cfe2262-a49a-4804-b359-1e62a075883b/19617a34cb7a32153072dbb1ce12b597ea38fc200259fa6d80ee8d82f9743259.wav","ular nima sababdan ketishni istab qolishini tushunmayman"
"4cfe2262-a49a-4804-b359-1e62a075883b/16dfb93a7bcc78d31ba1e899f5f75a134d72e10f5d1ec12cd357cf801787ff3b.wav","uning ijodidan romantik kompozitsiyalar ham o'rin olgan"
"427ecda7-24e8-4e74-b7b6-f75467ee6690/72225c03e65051b43c7e46744f21bf56a6f6d8380ba4bba3c462edfdd85774a7.wav","oqibatda bir nafar tartib qo'riqchisi jabrlandi"
"427ecda7-24e8-4e74-b7b6-f75467ee6690/6b5cb11319523d3281724f171c8215364488ea0de938c2d20983d3f1bfc663b0.wav","kuvayt rahbariyati uning uzrini qabul qilmadi"
"427ecda7-24e8-4e74-b7b6-f75467ee6690/71f87846cb80d6126e4fe59669831fef565ec79366c31dd7a6988137c97cf854.wav","xullas, boshi berk ko'chada qolib ketdik"
"427ecda7-24e8-4e74-b7b6-f75467ee6690/735519f07c6264bff14547b369adb563e7b539f49c248a3f687f0ca8a96f6c19.wav","naryan-mardagi aviahalokat videosi e'lon qilindi "
"427ecda7-24e8-4e74-b7b6-f75467ee6690/703830b405a5b5cf560a8b804fddaa041a8a06667799cfbb3c5cdde6b1f290a5.wav","qadimgi imperiyaning sirli yo'qolishi tushuntirib berildi"
"427ecda7-24e8-4e74-b7b6-f75467ee6690/6f447722774d1bc03bf371e66b214c81e8d9ab8e6f3b0248f2468107608c76b1.wav","shu bois bu borada o'yga tolmaganman"
"427ecda7-24e8-4e74-b7b6-f75467ee6690/6f136f0ec25b9619eff0d693cbe44a5d0876dedf62891954fd49d01a519be7bf.wav","organizmda vitamin yetishmovchiligidan darak beruvchi alomatlar"
"427ecda7-24e8-4e74-b7b6-f75467ee6690/72ad3c9595c0cec71b4719f870262322838bd37ef0afe44d333f52d4499da751.wav","afsuski, ikkinchi turmush ham omadli yakunlanmadi"
"427ecda7-24e8-4e74-b7b6-f75467ee6690/73e5773667ff9b9df1dc72e4ca55c0d2aacda54da9c9c593d0198b8eff22ea84.wav","so'nggi vaqtlarda o'smirlar yo'qolishi holatlari ko'paydi"
"427ecda7-24e8-4e74-b7b6-f75467ee6690/738357fb3d52748e8da8fa24b0db435fdff65ef812904f53cc2e3ac0cdfd3d3a.wav","rayhon shahzoda meni konsertiga taklif qilmadi"
"427ecda7-24e8-4e74-b7b6-f75467ee6690/70b4ca126d674ff962744f90ebc2165e5102320d5caef219a2d78e414765560a.wav","qiz o'z oyoqlarida uygacha yetib bordi"
"427ecda7-24e8-4e74-b7b6-f75467ee6690/722ec4df566cf364be8ab9425b48801d7e4457d479e088af9247b6019376e8a0.wav","chilonzorda daraxtga urilgan damas yonib ketdi "
"427ecda7-24e8-4e74-b7b6-f75467ee6690/726457d427c182504a1e0fed77b270ff0d3ded6cd0835f2ee1806fe228e2fc52.wav","chunki ota-onalari bolasini oldiga kirgizmaydi"
"427ecda7-24e8-4e74-b7b6-f75467ee6690/6ca807dd95280c8bff99d9e6850c0115eb0ada70f823610b01dbf0ee7e16214f.wav","mesut o'zil yurgen klinsmanning rekordini takrorladi"
"427ecda7-24e8-4e74-b7b6-f75467ee6690/737589fcb1c9eb9d7c9a52276383e2667b2169231df64e5af11e5e9cbf3dc6df.wav","shifoxonalarda o'ta og'ir ahvoldagi bemorlar qolmagan"
"427ecda7-24e8-4e74-b7b6-f75467ee6690/72efb88b7a3da7b839d97b15310db89ca0e034bc481d1480f6b612752e1b91f8.wav","san'atni oson deb, ijroni kamsitishlarini istamayman"
"427ecda7-24e8-4e74-b7b6-f75467ee6690/730a764c3ca609d96251b01c8efae7ce80029f2bd72737d4d3459ccff467bd82.wav","aksincha, daraxtlar qurigan shoxlardan tozalanayotgan bo'lgan"
"427ecda7-24e8-4e74-b7b6-f75467ee6690/71bd42d95436c50120783da0846f6a36fd8fe8883d6d4f919ecf2f88a9ce33a4.wav","xitoyda o'zbek rassomlarining ko'rgazmasi bo'lib o'tdi"
"427ecda7-24e8-4e74-b7b6-f75467ee6690/72d686c4669d388c78af4e7dffd29d0cdd63e4436060e3123870e44cd46ad07f.wav","bu jangning oldida tibbiyot xodimlari turibdi"
"427ecda7-24e8-4e74-b7b6-f75467ee6690/733ec02bbf8658001f3a60b30c96cc61008e6b0bee6705a301c846702eb1527a.wav","suratda ekofaol greta tunberning to'qilgan qo'g'irchog'i"
"427ecda7-24e8-4e74-b7b6-f75467ee6690/719faf21e8bb62e68d2561978ea04e5b4cc13b389dbf1e8f39d77e2d3890f8ce.wav","asarni hali qo'lyozmalik paytidayoq o'g'irlab ketishdi"
"427ecda7-24e8-4e74-b7b6-f75467ee6690/746bdc3e64644546e29ce3de15ba9e1de20e5d43daaccdf1322b68cf83b87f44.wav","boshlig'imning hech narsadan xabari yo'qligini ta'kidladi"
"427ecda7-24e8-4e74-b7b6-f75467ee6690/719e2073d41357e350d56136580ed3d8d93ebc9d6bec4cd2e76166fbab7678a3.wav","buning uchun xilvat joy topishsa bo'lgani"
"427ecda7-24e8-4e74-b7b6-f75467ee6690/6eb1d7d9732e0d5b8ec4dc32326172dd58ea6e8a592f345e80a9952ed982d000.wav","hindiston va pokiston chegarasida to'siqlar quriladi"
"427ecda7-24e8-4e74-b7b6-f75467ee6690/6f557115dbf2826a2c2cc92bc297ad809327b8550a7a27225eb90b4ad284ae5e.wav","afg'oniston bosh vazirining maslahatchisi o'ldirib ketildi"
"427ecda7-24e8-4e74-b7b6-f75467ee6690/7285f858e419de140bb3dc8260019304ce5316a3033256bc4a61ed017e9d15fa.wav","men uni juda ham yaxshi ko'raman"
"427ecda7-24e8-4e74-b7b6-f75467ee6690/729ec15a3aeb08265aa0ed448acaf9c90918a010f1729bf7ab1a33937bb7ba2f.wav","qolgan barchasida kataloniya klubi g'olib chiqqan"
"427ecda7-24e8-4e74-b7b6-f75467ee6690/6d9f302f86967d6ab7853b568ec74cb349a430ae95eb1c16e3e895fd549890e7.wav","to'g'ri, hamma sohada kamchilik bo'lishi mumkin"
"427ecda7-24e8-4e74-b7b6-f75467ee6690/707c9939177cdb29ef8bc7f9b0ff06acc5ee28a42539d3ec9f37964718b72f1f.wav","ma'lum bo'lishicha, sterillangan suv uzoqroq turadi"
"427ecda7-24e8-4e74-b7b6-f75467ee6690/729827c4f6a6f91660274c89c75ca1da4c745a044c9a87cdb2587e95766b69ad.wav","to'rtinchi hakam vazifasini sherzod qosimov bajaradi"
"427ecda7-24e8-4e74-b7b6-f75467ee6690/71fd8652a1fbf500873defa395883516f3d30b5ca4781a1fe3a08453b6400fc1.wav","shukurjon qodirohunov rafiqasi va bolalari bilan"
"427ecda7-24e8-4e74-b7b6-f75467ee6690/731cc121ad24fe6ed37c22b0b1927254c8d7a7a548b904f54c3784c7be25d1bc.wav","uni maxsus sixda ko'mir cho'g'ida pishirishgan"
"427ecda7-24e8-4e74-b7b6-f75467ee6690/72db85532d6e1eec7fc54cfaa83ee6bcfa4567a3e3ebb204f33bdac7fdb6ae92.wav","zolushkaning mo'jizaviy taqdiri va qarsildoqning sarguzashtlari"
"427ecda7-24e8-4e74-b7b6-f75467ee6690/74f9c63b80c826226d233fa34109c44700a3a374722b17c023a646245435716b.wav","biz keyingi oyni umid bilan kutamiz"
"427ecda7-24e8-4e74-b7b6-f75467ee6690/703ec67229af2761e3a10b7015f0cda2d7780a9c18adb47fcf8aad61660bff17.wav","aynan ular so'nggi qarorni qabul qiladi"
"427ecda7-24e8-4e74-b7b6-f75467ee6690/74d30f6d1b086b11e5fb21ca1c11febe8e4564eee2a365c4817e464371b10343.wav","shimoliy koreyada yangi maxfiy obyektlar topildi"
"427ecda7-24e8-4e74-b7b6-f75467ee6690/74910715215f54b1d79a14ce7f04c53e271e3dc08f1b8188a57ab56356eda991.wav","alisher usmonov navalniyga ikkinchi videomurojaatini yo'lladi"
"427ecda7-24e8-4e74-b7b6-f75467ee6690/73defab5ca6e103d5d45c157bcab017049fbe0750da4a26466cb1f983b1b8538.wav","soch to'kilishiga nima sabab bo'lishi mumkin"
"427ecda7-24e8-4e74-b7b6-f75467ee6690/74f4f0c3d9c55b35afa760d5427d6c7d43f2489de7c4de9f65a559030a11ad4c.wav","afg'oniston prezidentining qarindoshi suiqasd natijasida o'ldirildi"
"427ecda7-24e8-4e74-b7b6-f75467ee6690/7209841ec2a9dde645db4e0781be3120104e85337228d0e0e503b7aedc818591.wav","hatto maxsus yo'l ko'rsatkichlar ham o'rnatilgandi"
"427ecda7-24e8-4e74-b7b6-f75467ee6690/718798e8f7fdb405e304c305eb446a0d7f046f1e962b1cad7fae8ae6b6f506d7.wav","alisher navoiy ijodkor ziyolilar oilasida tug'ilgan"
"427ecda7-24e8-4e74-b7b6-f75467ee6690/6b6c48db238e16b07e08445df6ddef05190162b686d559fcd11fff8c8357416a.wav","yuqoridan koimbra shahri manzaralarini ko'rish mumkin"
"427ecda7-24e8-4e74-b7b6-f75467ee6690/74372aaf029c8fbd3d68740aaec48e0ead64fa991c43fab090151493679277f2.wav","bu haqda press report xabar berdi "
"427ecda7-24e8-4e74-b7b6-f75467ee6690/646247adf5f10d94d2dd591da832da4d03036299d77f2c296aec549f17da81d0.wav","bu klub tarixidagi rekord natija hisoblanadi"
"427ecda7-24e8-4e74-b7b6-f75467ee6690/73f50020e8098c61bec4c65bc41c70bda31634592feaff1b14a789b7ee76d4ac.wav","bunga uning tibbiy ko'rsatkichlari sabab bo'ldi"
"427ecda7-24e8-4e74-b7b6-f75467ee6690/7544af0283bfcb283913d34bfd34f61091be5111900c68c8a9cd6ec3b767f0bd.wav","toshkentdagi vestminster universitetining biznes fakulteti talabasi"
"427ecda7-24e8-4e74-b7b6-f75467ee6690/73c780b5e71472b0413e22d8378e19bba59f436e8a4e7eedeceb5505f3cbff26.wav","ammo fuqarolar notanish kishiga avtomobilni bermagan"
"427ecda7-24e8-4e74-b7b6-f75467ee6690/7268fc0dbf5f25d106fa097b1a60913ead02ffe4dfdb19c97e6c252426853f89.wav","o'zbekistonda bolalar ombudsmeni paydo bo'lishi mumkin"
"427ecda7-24e8-4e74-b7b6-f75467ee6690/6d9203fe5b8654bce9c3f4372c76bb6c553b647c2e3d6705d34e0230cc90b4f6.wav","bunga ba'zi texnik nosozliklar sabab bo'lgan"
"427ecda7-24e8-4e74-b7b6-f75467ee6690/737e019c4d7ccb943123044d270b5f09dd2d9a1470cc23d6c851f2cc8c7f2bcc.wav","va buni qaysidir ma'noda uddalayapti ham"
"427ecda7-24e8-4e74-b7b6-f75467ee6690/720166807f109a8de5f45bc4cabddedd58fdb12a7dcbe7f270582b53c99d5ac4.wav","musiqachining o'limi sabablari hozirgacha oshkor etilmagan"
"427ecda7-24e8-4e74-b7b6-f75467ee6690/6fd3c2c3f7a40955416a3a3c45c2e95447a140634bb7060b370e6f1001a28a01.wav","maktabdan kitob olish uchun formada boriladimi"
"427ecda7-24e8-4e74-b7b6-f75467ee6690/74fafbb66e57c5d1626acc558f08ed45c52aec3d19c89392de363dd5017560a6.wav","bosh konsulxona vaziyatni o'z nazoratiga oldi"
"427ecda7-24e8-4e74-b7b6-f75467ee6690/733f7938be55fec089a07e902a4a62cfeda6ae47c5251b8b04ed46579ad0fae9.wav","klinikada shifokorlar uning o'limini qayd etdi"
"427ecda7-24e8-4e74-b7b6-f75467ee6690/7325b282c86c10664ab98fa1eca42fc7184f6bfc35200c3ed87a0ac55e7a2c12.wav","tushgan daromad esa o'rtada teng bo'lingan"
"427ecda7-24e8-4e74-b7b6-f75467ee6690/7534c0f0175d8661a5ab85a8dc86e5a63f05c4f2a5a9f30eb174f95391ec5a6b.wav","zepp blatter futboldan ketishini e'lon qildi "
"427ecda7-24e8-4e74-b7b6-f75467ee6690/73cd0ba17a26b9e8b460dd7f0fdcaeddd8d9f299c03ff8c5f8cdbfc950b3d8de.wav","mening isroillik do'stim bor bibras natxo"
"427ecda7-24e8-4e74-b7b6-f75467ee6690/7130993be8090a950e8fca6bc4ff0a23c13845769e24b8edf6d50873861a98f0.wav","men ichki ishlar xodimlarining mehnatini qadrlayman"
"427ecda7-24e8-4e74-b7b6-f75467ee6690/735bac3b4326558e7ad7d56c0eb601f6ce71852e1a5dc129380ade684cd5afe4.wav","yo'q, biz uning maoshini to'lay olmaymiz"
"427ecda7-24e8-4e74-b7b6-f75467ee6690/74c37e5e7d9804d0acf93c20c5e8fa5c602dbb8c20f4177afd32523c063b4152.wav","shavkat mirziyoyev olmaliq shahriga tashrif buyurdi "
"427ecda7-24e8-4e74-b7b6-f75467ee6690/746d40da8b8934bbb65052daa7671c366a34ace0cbe10b79ed48afafc8fd9bac.wav","elektr ensefalograf ekranga ulangan shlemga o'rnatilgan"
"427ecda7-24e8-4e74-b7b6-f75467ee6690/7602e42850f6a6af7cf61d0bf0f701578a1d5f77a1ad68c297fc324eda3cb860.wav","serialning har bir qismi voqealarga boydir"
"427ecda7-24e8-4e74-b7b6-f75467ee6690/70555a5bb004f7637586a1037809b19b09e7cfb8c5ec8194b8ad3dc5ec2381b4.wav","uning menga o'xshab kuchli zarbasi bor"
"427ecda7-24e8-4e74-b7b6-f75467ee6690/69988e01c90736106fea931d869ecf6648224793eb402302dacb7e15cb7ef501.wav","fotogalereya yaponiyaning biz bilmagan g'amgin tomoni"
"427ecda7-24e8-4e74-b7b6-f75467ee6690/759f2a9bcb3b2d29a835ed15e33e5055de7e06d1bfe135f7c5d823f4c29af112.wav","zimbabveda jallodlar yo'qligi tufayli qatllar kechiktirildi"
"90af8733-002f-4a16-83f8-7fe05dcbc168/2fdc1c009f5f54b6d0acd661fad7e4c4d0c0489d2679f8973570e62e6477a8d0.wav","ularning uch yuzdan ziyodi kollej bitiruvchilaridir"
"90af8733-002f-4a16-83f8-7fe05dcbc168/30f7639a1df1c019b8ff0e164b88209fbc0402b22d270fca0b440c32fc7465d7.wav","beton bo'lagi bilan boshiga urib o'ldiradi"
"90af8733-002f-4a16-83f8-7fe05dcbc168/2b3a325f0769d99a7d72833acc2141f33efa699c4fad79af5d0673e154788467.wav","kitobning keyingi taqdiri to'g'risida ma'lumot berilmagan"
"51ab48a1-14ee-4afc-be76-e9cf204f9e95/0f64721fad2810f62c74079b7f99910df1b24cfa8f278afbbc30e3b05d5a6f3b.wav","jarohat olganlar yo'q"
"51ab48a1-14ee-4afc-be76-e9cf204f9e95/023d52db326c6c42d42d7b606123edcf8e9c4e85553f7f1edf3446e203bcfc07.wav","uchrashuv 1902 boshlanadi"
"51ab48a1-14ee-4afc-be76-e9cf204f9e95/0fd841ae749d26959a3a16c9b27a4a3f867b83f61d02b7ad890a6d7f4818c3bf.wav","sinov muvaffaqiyatsiz yakunlangan"
"51ab48a1-14ee-4afc-be76-e9cf204f9e95/032a67e8875b0cd1c7e5d29ee452fe87e6feb0dbca0923182787c5dd82ffd99c.wav","bizda nima bo'lyapti"
"51ab48a1-14ee-4afc-be76-e9cf204f9e95/13f3f38f889a00fc884d418a42ddbcbc726094dc593b4625378764a620f60430.wav","o'zbekiston juda issiq"
"51ab48a1-14ee-4afc-be76-e9cf204f9e95/11ed694390493867ff7484ca71f653318f287cad20f79ab6af5e80d0fbeb9b9c.wav","haqiqat bor, ishoning!"
"51ab48a1-14ee-4afc-be76-e9cf204f9e95/074096b2da6552ac5eabcdeeaeca8361a99d1e1974cd032ecf813b33aea883f1.wav","biz juda xursandmiz"
"51ab48a1-14ee-4afc-be76-e9cf204f9e95/0c630354ae36bf0a62144ef413a2e3baa795ffb487e1000842a27b3ca2f3b835.wav","bilmayman deyishi noto'g'ri"
"51ab48a1-14ee-4afc-be76-e9cf204f9e95/0b2f9c43bfec83012e1e127bd1416caee4eedefc904e999bdd9cafe016c3bc03.wav","o'lchami yigirmaga o'n!"
"51ab48a1-14ee-4afc-be76-e9cf204f9e95/143fa8fe16eef0f111287e4d332aaa3e58671183e68d56f5312ddb513dc9aa96.wav","bosh murabbiyning emas!"
"9ff18a17-68c4-499d-be79-e469e00ab5f4/5d178f6ba747107ff1151947f77329140e79ee8d653bb5d25797dd8b803351ec.wav","o'zbekiston prezidentining rasmiy sayti yangilandi"
"9ff18a17-68c4-499d-be79-e469e00ab5f4/5c2bf8780134e6ba86c28ee504d8b625702e530a538661427133d6a182c35a3f.wav","klub markazida boks ringi o'rnatilgan"
"9ff18a17-68c4-499d-be79-e469e00ab5f4/5a7e3c9cb2b486e259a2d51d27f756865fb3f71f1d6e494fd5edcc7e71fc9358.wav","biz o'shanda robototexnikani o'rganayotgan edik"
"9ff18a17-68c4-499d-be79-e469e00ab5f4/59da826c0c566b899d0bf9cc006f6d94945fc11dd7b13ab89e608cfd53f26c9e.wav","qaysidir jabhalarda buning uddasidan chiqdim"
"9ff18a17-68c4-499d-be79-e469e00ab5f4/5d2cfe491d8ca42306b22e15a4ff52e04f9232108bd48e2b7bd16ae6aa182f4f.wav","shokka tushib, o'zimni yo'qotib qo'ydim"
"9ff18a17-68c4-499d-be79-e469e00ab5f4/6630340bd8be5a3980da56609dbbb54f3d0d5f026dc12a98eb53533bdbf3002e.wav","unga kirishning yo'li bor albatta"
"9ff18a17-68c4-499d-be79-e469e00ab5f4/6552fc6163a23261779467ef81e9703bcbd5408b06db47f79c6cc5d97274fd51.wav","ular orasida rossiya fuqarolari yo'q"
"9ff18a17-68c4-499d-be79-e469e00ab5f4/64882a7da7f0f1a8b960b270d3d04fce4f1705c45a44c3d3addb1425c92ecea0.wav","jabrlanganning ismi hozircha sir tutilmoqda"
"9ff18a17-68c4-499d-be79-e469e00ab5f4/642d9bd4ec2599c889ee53bcc233a13f9e57233825f4ba306dd5ff1164fc2f5c.wav","yuk mashinasiga sement ortilganligi ta'kidlanmoqda"
"9ff18a17-68c4-499d-be79-e469e00ab5f4/62586634aa388bf89cc6969a79fa5d17d9433e1fcc42e66a2f5b38bb30f730d2.wav","paxtaobod markaziy shifoxonasi yangidan qurilmoqda"
"9ff18a17-68c4-499d-be79-e469e00ab5f4/6459a47c79a906d1a1fd46d0a92ef3dac8f1a8be51f8f02a4c708e39488ae6a4.wav","bu haqda hurriyet xabar berdi "
"9ff18a17-68c4-499d-be79-e469e00ab5f4/62279766a87de5f3d0e8e9aa3e381f56a4fa7d88b9d7e68c9784ac7be36c4b2f.wav","lada'ga o'zbeklarning javobi hammasi tugadimi"
"9ff18a17-68c4-499d-be79-e469e00ab5f4/6158b204c828d9f8dad1ba9d133fb9149f9778ce7cf65e1b365d08fb16676780.wav","transport tizimi uzluksiz ishlashga tayyormi"
"9ff18a17-68c4-499d-be79-e469e00ab5f4/6524dfa8a1e7ddfe7ee111959f271222680611de6e3831c22c4a99c38c1adf81.wav","unda ruslan nurudinov ham bor"
"9ff18a17-68c4-499d-be79-e469e00ab5f4/5f426eb4f981f8de7dd0b51e0210ae44fefbf8162c5eae81d0422a4b96d0893f.wav","namanganda kelin qaynonasiga pichoq urdi"
"9ff18a17-68c4-499d-be79-e469e00ab5f4/65a3787951072a581689ebfe21f9248579a2af215f333a0aeaaefd0fd2315604.wav","mintaqa ham bundan manfaat ko'radi"
"9ff18a17-68c4-499d-be79-e469e00ab5f4/6635be027c35cf9b9f6f844332cb7332849564f4f794c809693db3e6c3d5a737.wav","xalq manfaatlari hamma narsadan ustun!"
"9ff18a17-68c4-499d-be79-e469e00ab5f4/705c33c88d28babe2a434e876f57dd01cfed08d8688c55ca37c353a9bf39e42a.wav","nimaga yomon, talab qilish yomonmi!"
"9ff18a17-68c4-499d-be79-e469e00ab5f4/62441a8280d5fabef4aba1556a770486a17c86c8a2b6141275ef7896b7a03658.wav","sherlar shu zahoti unga tashlangan"
"9ff18a17-68c4-499d-be79-e469e00ab5f4/70be62833229d34e00be56b48241e5da3fdc40fdbb77fce71f2a580a6bc2bd34.wav","zizu ularning barchasida g'olib chiqdi"
"9ff18a17-68c4-499d-be79-e469e00ab5f4/70fc83de7e3fda0810075f24986500f5039728f84cd6efab288ceeb9b1a5092e.wav","ayni paytda o'z hayotimdan mamnunman"
"9ff18a17-68c4-499d-be79-e469e00ab5f4/6fa8c80dfbd2707a81e90fc3980b15e210a1bcdec5271d4543c3df66488f4166.wav","yaponiyada sakuradzima vulqoni harakatga keldi"
"9ff18a17-68c4-499d-be79-e469e00ab5f4/7118e55ea0d9256cf89ecee2991f7601ebd244951cf283c1e3cbc11fe7cd445b.wav","halima xudoyberdiyeva, shoira, dunyodan o'tdi"
"9ff18a17-68c4-499d-be79-e469e00ab5f4/7060aaa5bc61fb1052716e9f642939e9ff1383c0ba5eb95f4502b1f57ecdc617.wav","men unga yo'q deya olmasdim"
"9ff18a17-68c4-499d-be79-e469e00ab5f4/7022ffe58da1359497f1af456aaa068c4c3b8da80aea3acf92029068233a92d2.wav","ushbu axborot haqiqatga to'g'ri kelmaydi"
"9ff18a17-68c4-499d-be79-e469e00ab5f4/6f3da413e15ee54fbb51ba091b08149dbb32406ec6a6a863567a0fc61097d5a4.wav","uning maqolasi o'zada e'lon qilindi "
"9ff18a17-68c4-499d-be79-e469e00ab5f4/70a6ccda0c14d51caceeb6a740500d8d75d9fdfcb5002e18daaa9a6a7e8b3717.wav","antotsianinlar mevalarga yorqin rang beradi"
"9ff18a17-68c4-499d-be79-e469e00ab5f4/704bd190da7cca0f4f19b4c1a38f34df47f407ac3136ca732da3f6c3904712de.wav","bu haqda uzcard xabar bermoqda "
"9ff18a17-68c4-499d-be79-e469e00ab5f4/70c103d5cc2f94ac2abe0262a4c5a98fd8dbaba39322124abd7273dea02492b2.wav","chunki ruhiyatning salomatlikda o'rni beqiyos"
"9ff18a17-68c4-499d-be79-e469e00ab5f4/6ef788520f12c004e4a062fe20c26cb97434e9cc8a0b25ef7d62186ab5f08d69.wav","hatto menga qo'l ko'tarishgacha borgan"
"9ff18a17-68c4-499d-be79-e469e00ab5f4/6ffab016d93248ebb42fa2eca92ad70ea2794f0251a07bbed72b838a003a4d30.wav","bolalarga ingliz tilidan dars beraman"
"9ff18a17-68c4-499d-be79-e469e00ab5f4/6f70678d9e5dbea81fbb62da12c221e2e7b8b838e863d8c381eb3f3701a7fc02.wav","keyinroq u politsiya qo'liga topshirildi"
"9ff18a17-68c4-499d-be79-e469e00ab5f4/6adf7979d338f4183ca761fa00fa05d38e103cc605b3c875537fa60b171ef595.wav","u singari gol nishonlaganimdan mamnunman"
"9ff18a17-68c4-499d-be79-e469e00ab5f4/70cb951790638e15ddc9411d268d6c0daf8f27b0251d44d9825218093b6def96.wav","deyarli ular ham yetib kelishgan"
"9ff18a17-68c4-499d-be79-e469e00ab5f4/6fe1b59eb8f1d45e6000355a5e98814b6fe97cb7303546d3685474563f388bf6.wav","shunday ekan, o'zingiz xulosa chiqaravering"
"9ff18a17-68c4-499d-be79-e469e00ab5f4/6c5044e7e5fae92be0a3502932052c9ae6349e059af837006ecba13f8632a0e9.wav","indoneziyada orangutanlarning yangi turi aniqlandi"
"9ff18a17-68c4-499d-be79-e469e00ab5f4/6e4914d31457696996d669a1c06f9202eb1c4eaf78fa2ac3f72f7273c08f6ecd.wav","biroq jennifer uchrashishga rozilik bermagan"
"9ff18a17-68c4-499d-be79-e469e00ab5f4/693d90ffd1ccb5023697a02c8a06872697f913d97a5d011c9ecdfec5894ebbee.wav","u uitni merosining yagona boshqaruvchisidir"
"9ff18a17-68c4-499d-be79-e469e00ab5f4/6e993bc0df737e11f962184087c14d7f26b0c355df8c07b18734a9a420f1d968.wav","busiz sira ham iloji yo'q"
"9ff18a17-68c4-499d-be79-e469e00ab5f4/6fda9f56fda3722ea95eb0863038eee3fa785ad17db912e4d93c9f6ec7f8dc24.wav","samarqanddagi chiqindixonada minglab cho'chqalar boqilmoqda"
"9ff18a17-68c4-499d-be79-e469e00ab5f4/6c05237947c8682a78b3ecc2397c3e53494b321328ef1d63981ba52f60840a49.wav","bu jamoalar guruhdan chiqishi mumkinmi"
"9ff18a17-68c4-499d-be79-e469e00ab5f4/70332a056b6ce6377d7a79f9f278ba399f8adfe34b1e62894b6bb7286513f0f2.wav","ayni paytda qurilish boshlab yuborilgan"
"9ff18a17-68c4-499d-be79-e469e00ab5f4/6ff6364e44c304501ddc16453e60cfa25966db0a7764d545c651f1daa5cc6516.wav","buni kabulovning o'zi radioda tasdiqladi"
"9ff18a17-68c4-499d-be79-e469e00ab5f4/70f50220b73b9f6c36889278239865b9aa8639dbf5b8f2493f558dd14aa34586.wav","bunda unga qo'shnilari yordam bergan"
"9ff18a17-68c4-499d-be79-e469e00ab5f4/70de9b5540e4d521b0872a2f03dd7072ac69ce122fb7eaa7eb0669e134e4683a.wav","hatto dam olish kunlarida ham"
"9ff18a17-68c4-499d-be79-e469e00ab5f4/71493b46bd07ff6bfc8dcc2f905c2681e4561c5f5c0ef1c709c4429824a610c0.wav","maydonga chiqishni sabrsizlik bilan kutyapman"
"9ff18a17-68c4-499d-be79-e469e00ab5f4/712e01f9840c24155868b32512ff84c1330b6824d1a5658b504b18283e838485.wav","pokistonda xitoy elchixonasiga hujum uyushtirildi"
"9ff18a17-68c4-499d-be79-e469e00ab5f4/6cb2a2d8dc9c08c47ef6b46565c715fa6a51daeb1a69c487217afdaf0068779f.wav","xalqaro fitchratings reytingi e'lon qilindi"
"9ff18a17-68c4-499d-be79-e469e00ab5f4/6e7c3eb827819d41a7fef985068466ff68bce348d9d78ecef4a7f533b47af018.wav","o'zimni juda yaxshi his qildim"
"9ff18a17-68c4-499d-be79-e469e00ab5f4/70b2f1c1ce09d6abbb8d66b4d7d22a5b4e661db53050484c3795ef937671eb05.wav","afrikalik jamoadoshlarim fransuzcha rep eshitadi"
"9ff18a17-68c4-499d-be79-e469e00ab5f4/7097b71e2cf09a2fbd7a9b4aea7a96c72e5ad867e50977d718e97359fbe2b767.wav","men buni o'zgacha deb hisoblayman"
"9ff18a17-68c4-499d-be79-e469e00ab5f4/673d34794222524c7b494fdd821582d2eeb919a25d118e2d80c9aa93baa466c8.wav","ammo tadbirkorning quvonchi uzoqqa cho'zilmadi"
"9ff18a17-68c4-499d-be79-e469e00ab5f4/6e8d5baebaefe8891bf8ab73b5f800ec5335f5a0609c91481a74af3ad6e9f699.wav","musobaqalar qoraqum cho'lida bo'lib o'tdi"
"9ff18a17-68c4-499d-be79-e469e00ab5f4/6f881547f16741cdc2b228313ea99f0dea62ae47720d59043b88e4a8b784103c.wav","futbolchilik paytimizda o'yinlarini ko'p ko'rganmiz"
"9ff18a17-68c4-499d-be79-e469e00ab5f4/6967408e2bcd48d50063e5117f90cfda09fcf5b820943878b877ca2bad0b2d6b.wav","shartnomada xuddi shu bo'limlar kiritilgan"
"9ff18a17-68c4-499d-be79-e469e00ab5f4/681f93e237703c5c7c002086609dcd1db340ea19e9ad9fa714329587689fd479.wav","stiven king asarining navbatdagi ekranizatsiyasi"
"9ff18a17-68c4-499d-be79-e469e00ab5f4/6fc6de7259eb11dca187c7d0a838c9879a11df3428fb09dc418671a1345d8e27.wav","mirishkorda haydovchilar haddidan oshgani aytilmoqda"
